amendment,filename,polarity,compound_name,area
Nit,210813_Poo_TruePooNit-wIS-Half_3.mzML,pos,Cytidine,6230.866715877144
Nit,210813_Poo_TruePooNit-wIS-Half_4.mzML,pos,Cytidine,8010.479734811115
Nit,210813_Poo_TruePooNit-wIS-Half_5.mzML,pos,Cytidine,8043.065890411044
Nit,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,pos,Cytidine,8217.869964699736
Nit,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,pos,Cytidine,1706.3225410460436
Nit,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,pos,Cytidine,1280.4805936736109
Nit,210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,pos,Cytidine,2731.258616803523
Nit,210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,pos,Cytidine,6381.974733984669
Nit,210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,pos,Cytidine,9634.475408583028
Nit,210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,pos,Cytidine,36778.70121108698
Nit,210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,pos,Cytidine,104502.05200035636
Nit,210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,pos,Cytidine,41896.01928588827
Nit,210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,pos,Cytidine,8454.997647708751
Nit,210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,pos,Cytidine,5693.66227324574
Nit,210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,pos,Cytidine,4686.535176571311
Nit,210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,pos,Cytidine,3273.6618877936035
Nit,210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,pos,Cytidine,2937.1396709030532
Nit,210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,pos,Cytidine,3890.5215462704086
Nit,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,pos,Cytidine,3030.8314408755955
Nit,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,pos,Cytidine,2967.3309933001046
Nit,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,pos,Cytidine,1676.3914093756778
Nit,210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,pos,Cytidine,4517.019417440937
Nit,210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,pos,Cytidine,2576.110969848287
Nit,210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,pos,Cytidine,2193.1850370726825
Nit,210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,pos,Cytidine,3334.1785085631914
Nit,210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,pos,Cytidine,1734.7369908201872
Nit,210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,pos,Cytidine,2953.7135821758566
Nit,210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,pos,Cytidine,3263.57262610935
Nit,210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,pos,Cytidine,1636.8307413335435
Nit,210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,pos,Cytidine,2746.5432101102465
Nit,210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,pos,Cytidine,4181.921164423697
Nit,210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,pos,Cytidine,2536.7304051880164
Nit,210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,pos,Cytidine,2306.852573894191
Nit,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,pos,Cytidine,11627.901093010885
Nit,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,pos,Cytidine,13977.224869357775
Nit,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,pos,Cytidine,31589.639104099915
Nit,210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,pos,Cytidine,14238.838016514545
Nit,210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,pos,Cytidine,16721.73263403429
Nit,210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,pos,Cytidine,13080.376484648015
Nit,210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,pos,Cytidine,11611.340346044857
Nit,210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,pos,Cytidine,9206.704404253962
Nit,210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,pos,Cytidine,11926.693192601417
Nit,210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,pos,Cytidine,12562.368764133398
Nit,210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,pos,Cytidine,16383.333460875274
Nit,210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,pos,Cytidine,16261.088148715651
Nit,210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,pos,Cytidine,22892.16348349318
Nit,210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,pos,Cytidine,10447.143665224696
Nit,210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,pos,Cytidine,15306.569161405
Nit,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,pos,Cytidine,29678.123264940994
Nit,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,pos,Cytidine,18750.074476775626
Nit,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,pos,Cytidine,55337.94223761802
Nit,210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,pos,Cytidine,31935.838212746326
Nit,210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,pos,Cytidine,19554.30333006244
Nit,210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,pos,Cytidine,44771.93614926313
Nit,210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,pos,Cytidine,21891.46598626053
Nit,210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,pos,Cytidine,40739.61930412249
Nit,210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,pos,Cytidine,27283.303851387685
Nit,210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,pos,Cytidine,29332.498398464715
Nit,210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,pos,Cytidine,44040.523432390335
Nit,210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,pos,Cytidine,83097.4624547944
Nit,210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,pos,Cytidine,23551.789967385994
Nit,210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,pos,Cytidine,62445.28342481571
Nit,210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,pos,Cytidine,16980.901316509982
Nit,210813_Std_4uMStdsMix1InMatrix_1.mzML,pos,Cytidine,12237.729819237062
Nit,210813_Std_4uMStdsMix1InMatrix_2.mzML,pos,Cytidine,10449.414696175214
Nit,210813_Std_4uMStdsMix2InH2O_1.mzML,pos,Cytidine,1679600.5535283997
Nit,210813_Std_4uMStdsMix2InH2O_2.mzML,pos,Cytidine,2554824.4375386746
Nit,210813_Std_4uMStdsMix2InMatrix_1.mzML,pos,Cytidine,1867936.7968014637
Nit,210813_Std_4uMStdsMix2InMatrix_2.mzML,pos,Cytidine,1869678.30336358
Nit,210813_Std_H2OInMatrix_1.mzML,pos,Cytidine,12557.712020879202
Nit,210813_Std_H2OInMatrix_2.mzML,pos,Cytidine,10979.574550656962
Amm,210916_Poo_TruePooAmm-wIS-Full_1.mzML,pos,Cytidine,4055.9054728745605
Amm,210916_Poo_TruePooAmm-wIS-Full_2.mzML,pos,Cytidine,5976.672886777931
Amm,210916_Poo_TruePooAmm-wIS-Full_3.mzML,pos,Cytidine,4625.131888861693
Amm,210916_Poo_TruePooAmm-wIS-Full_4.mzML,pos,Cytidine,4921.819200247146
Amm,210916_Poo_TruePooAmm-wIS-Full_5.mzML,pos,Cytidine,4269.155002291623
Amm,210916_Poo_TruePooAmm-wIS-Half_1.mzML,pos,Cytidine,1547.9817432169143
Amm,210916_Poo_TruePooAmm-wIS-Half_2.mzML,pos,Cytidine,1609.1600551141614
Amm,210916_Poo_TruePooAmm-wIS-Half_3.mzML,pos,Cytidine,2436.428460561924
Amm,210916_Poo_TruePooAmm-wIS-Half_4.mzML,pos,Cytidine,1018.9720212912955
Amm,210916_Poo_TruePooAmm-wIS-Half_5.mzML,pos,Cytidine,1538.3164269723134
Amm,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,pos,Cytidine,2664.855308996767
Amm,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,pos,Cytidine,2928.7312840763543
Amm,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,pos,Cytidine,633.4886905624865
Amm,210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,pos,Cytidine,1730.1818372953107
Amm,210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,pos,Cytidine,2583.9256128385996
Amm,210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,pos,Cytidine,4192.165974446898
Amm,210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,pos,Cytidine,2101.9214777881907
Amm,210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,pos,Cytidine,1393.1727799809582
Amm,210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,pos,Cytidine,3857.0645808592367
Amm,210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,pos,Cytidine,2816.697718970417
Amm,210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,pos,Cytidine,1934.3874006454444
Amm,210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,pos,Cytidine,1581.1571856634248
Amm,210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,pos,Cytidine,1425.0474532083892
Amm,210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,pos,Cytidine,2765.4954676265816
Amm,210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,pos,Cytidine,631.642656501076
Amm,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,pos,Cytidine,2315.4446786609988
Amm,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,pos,Cytidine,2190.98340770084
Amm,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,pos,Cytidine,2028.8125138862324
Amm,210916_Smp_Amm-Deep-Morn-T1-A-wIS.mzML,pos,Cytidine,967.8873950914435
Amm,210916_Smp_Amm-Deep-Morn-T1-B-wIS.mzML,pos,Cytidine,2202.092752890292
Amm,210916_Smp_Amm-Deep-Morn-T1-C-wIS.mzML,pos,Cytidine,2852.977460579782
Amm,210916_Smp_Amm-Deep-Morn-T10-A-wIS.mzML,pos,Cytidine,3335.9026528363465
Amm,210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,pos,Cytidine,1736.8047263815515
Amm,210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,pos,Cytidine,2751.330332253775
Amm,210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,pos,Cytidine,519.492477472387
Amm,210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,pos,Cytidine,736.7234652448185
Amm,210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,pos,Cytidine,605.4183796827763
Amm,210916_Smp_Amm-Deep-Morn-T3-A-wIS.mzML,pos,Cytidine,557.9968563732907
Amm,210916_Smp_Amm-Deep-Morn-T3-B-wIS.mzML,pos,Cytidine,2745.354281040076
Amm,210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,pos,Cytidine,1674.771882037695
Amm,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,pos,Cytidine,10923.114257275607
Amm,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,pos,Cytidine,10038.003950465602
Amm,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,pos,Cytidine,10122.497416968738
Amm,210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,pos,Cytidine,5784.227409137827
Amm,210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,pos,Cytidine,6106.96757101343
Amm,210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,pos,Cytidine,7988.095689696043
Amm,210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,pos,Cytidine,7883.37309930516
Amm,210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,pos,Cytidine,12835.83089096545
Amm,210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,pos,Cytidine,5441.880460190278
Amm,210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,pos,Cytidine,14261.700443396794
Amm,210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,pos,Cytidine,17093.314491631936
Amm,210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,pos,Cytidine,17419.88255049562
Amm,210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,pos,Cytidine,6827.9421798820495
Amm,210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,pos,Cytidine,6924.942116513904
Amm,210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,pos,Cytidine,4383.899334775584
Amm,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,pos,Cytidine,3385.8165153726163
Amm,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,pos,Cytidine,10259.938846138055
Amm,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,pos,Cytidine,8689.499714235277
Amm,210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,pos,Cytidine,5957.280026454446
Amm,210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,pos,Cytidine,9676.744889279793
Amm,210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,pos,Cytidine,5910.562545892618
Amm,210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,pos,Cytidine,9594.206701057152
Amm,210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,pos,Cytidine,8929.280835943036
Amm,210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,pos,Cytidine,8835.038629322611
Amm,210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,pos,Cytidine,4711.995307840398
Amm,210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,pos,Cytidine,11523.736114550655
Amm,210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,pos,Cytidine,12676.42891197935
Amm,210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,pos,Cytidine,11104.181615824891
Amm,210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,pos,Cytidine,10599.862569244282
Amm,210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,pos,Cytidine,10170.976539316598
Amm,210916_Std_4uMStdsMix1InH2O_1.mzML,pos,Cytidine,0
Amm,210916_Std_4uMStdsMix1InMatrix_1.mzML,pos,Cytidine,1890.4476598581575
Amm,210916_Std_4uMStdsMix1InMatrix_2.mzML,pos,Cytidine,2951.0015845829716
Amm,210916_Std_4uMStdsMix2InH2O_1.mzML,pos,Cytidine,1474597.461985516
Amm,210916_Std_4uMStdsMix2InH2O_2.mzML,pos,Cytidine,2329412.294156748
Amm,210916_Std_4uMStdsMix2InMatrix_1.mzML,pos,Cytidine,1527947.315100363
Amm,210916_Std_4uMStdsMix2InMatrix_2.mzML,pos,Cytidine,1946725.349892232
Amm,210916_Std_H2OInMatrix_1.mzML,pos,Cytidine,1916.32999915112
Amm,210916_Std_H2OInMatrix_2.mzML,pos,Cytidine,3588.1454265855637
GMP,220715_Poo_TruePooGMP-wIS-Full_1.mzML,pos,Cytidine,64778.9016428387
GMP,220715_Poo_TruePooGMP-wIS-Full_2.mzML,pos,Cytidine,57500.76677575874
GMP,220715_Poo_TruePooGMP-wIS-Full_3.mzML,pos,Cytidine,66230.10538821781
GMP,220715_Poo_TruePooGMP-wIS-Full_4.mzML,pos,Cytidine,78085.72658262175
GMP,220715_Poo_TruePooGMP-wIS-Full_5.mzML,pos,Cytidine,83222.99563406617
GMP,220715_Poo_TruePooGMP-wIS-Half_1.mzML,pos,Cytidine,33605.582152174
GMP,220715_Poo_TruePooGMP-wIS-Half_2.mzML,pos,Cytidine,27163.62479890059
GMP,220715_Poo_TruePooGMP-wIS-Half_3.mzML,pos,Cytidine,23468.37345534591
GMP,220715_Poo_TruePooGMP-wIS-Half_4.mzML,pos,Cytidine,31246.057787212587
GMP,220715_Poo_TruePooGMP-wIS-Half_5.mzML,pos,Cytidine,53953.81649378357
GMP,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,pos,Cytidine,4824.511694915463
GMP,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,pos,Cytidine,6508.790132896731
GMP,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,pos,Cytidine,7226.901094515111
GMP,220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,pos,Cytidine,1964.6213515776853
GMP,220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,pos,Cytidine,385.57228785775874
GMP,220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,pos,Cytidine,3302.8536794719275
GMP,220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,pos,Cytidine,38598.20611975581
GMP,220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,pos,Cytidine,9484.809678833924
GMP,220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,pos,Cytidine,30546.302585127127
GMP,220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,pos,Cytidine,4944.283773733318
GMP,220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,pos,Cytidine,2887.581951841606
GMP,220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,pos,Cytidine,8072.592726334356
GMP,220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,pos,Cytidine,26422.075223239295
GMP,220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,pos,Cytidine,43424.656600762115
GMP,220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,pos,Cytidine,30948.119981369473
GMP,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,pos,Cytidine,3439.319840003798
GMP,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,pos,Cytidine,14012.915504835582
GMP,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,pos,Cytidine,11194.30003462793
GMP,220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,pos,Cytidine,25939.22388348704
GMP,220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,pos,Cytidine,272373.12589065434
GMP,220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,pos,Cytidine,15357.443167556998
GMP,220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,pos,Cytidine,1442.1287167368162
GMP,220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,pos,Cytidine,37551.686914234975
GMP,220715_Smp_GMP-Deep-Morn-T26-C-wIS.mzML,pos,Cytidine,34436.42035551558
GMP,220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,pos,Cytidine,8941.552184165343
GMP,220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,pos,Cytidine,13688.39526094036
GMP,220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,pos,Cytidine,7536.228231952866
GMP,220715_Smp_GMP-Deep-Morn-T73-A-wIS.mzML,pos,Cytidine,24640.940598658766
GMP,220715_Smp_GMP-Deep-Morn-T73-B-wIS.mzML,pos,Cytidine,11600.140981060244
GMP,220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,pos,Cytidine,21567.44939583489
GMP,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,pos,Cytidine,13728.782342554587
GMP,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,pos,Cytidine,12242.864204591227
GMP,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,pos,Cytidine,17958.899543154123
GMP,220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,pos,Cytidine,38435.49718009683
GMP,220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,pos,Cytidine,57530.688606149066
GMP,220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,pos,Cytidine,34621.34983606722
GMP,220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,pos,Cytidine,379799.85789175745
GMP,220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,pos,Cytidine,50450.100799730724
GMP,220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,pos,Cytidine,24120.215399900244
GMP,220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,pos,Cytidine,21514.335059217898
GMP,220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,pos,Cytidine,21390.28571999102
GMP,220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,pos,Cytidine,127140.3603864129
GMP,220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,pos,Cytidine,138715.591568012
GMP,220715_Smp_GMP-Surf-Eve-T73-C-wIS.mzML,pos,Cytidine,176577.68137235712
GMP,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,pos,Cytidine,38218.78496684533
GMP,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,pos,Cytidine,40788.81886058061
GMP,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,pos,Cytidine,65577.70036160733
GMP,220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,pos,Cytidine,74821.76236533826
GMP,220715_Smp_GMP-Surf-Morn-T10-B-wIS.mzML,pos,Cytidine,302879.8007471778
GMP,220715_Smp_GMP-Surf-Morn-T10-C-wIS.mzML,pos,Cytidine,26183.936154667914
GMP,220715_Smp_GMP-Surf-Morn-T26-A-wIS.mzML,pos,Cytidine,504921.69244728
GMP,220715_Smp_GMP-Surf-Morn-T26-B-wIS.mzML,pos,Cytidine,357173.10084125487
GMP,220715_Smp_GMP-Surf-Morn-T26-C-wIS.mzML,pos,Cytidine,401326.71503005875
GMP,220715_Smp_GMP-Surf-Morn-T3-A-wIS.mzML,pos,Cytidine,37270.20438519997
GMP,220715_Smp_GMP-Surf-Morn-T3-B-wIS.mzML,pos,Cytidine,53022.85335239619
GMP,220715_Smp_GMP-Surf-Morn-T3-C-wIS.mzML,pos,Cytidine,33709.29107902476
GMP,220715_Smp_GMP-Surf-Morn-T73-A-wIS.mzML,pos,Cytidine,204081.58737872008
GMP,220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,pos,Cytidine,138959.38879383725
GMP,220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,pos,Cytidine,155061.36173957528
GMP,220715_Smp_GMP_Blk_A-wIS.mzML,pos,Cytidine,0
GMP,220715_Std_4uMStdsMix1InMatrix_1.mzML,pos,Cytidine,41137.46596273296
GMP,220715_Std_4uMStdsMix1InMatrix_2.mzML,pos,Cytidine,58455.77618556591
GMP,220715_Std_4uMStdsMix2InH2O_1.mzML,pos,Cytidine,2067513.2646594928
GMP,220715_Std_4uMStdsMix2InH2O_2.mzML,pos,Cytidine,3951203.1732444474
GMP,220715_Std_4uMStdsMix2InMatrix_1.mzML,pos,Cytidine,2306716.8234187015
GMP,220715_Std_4uMStdsMix2InMatrix_2.mzML,pos,Cytidine,4233166.893852029
GMP,220715_Std_H2OInMatrix_1.mzML,pos,Cytidine,47032.5741925108
GMP,220715_Std_H2OInMatrix_2.mzML,pos,Cytidine,68962.4560387349
Arg,220729_Poo_TruePooArg-wIS-Full_1.mzML,pos,Cytidine,44372.536887085014
Arg,220729_Poo_TruePooArg-wIS-Full_2.mzML,pos,Cytidine,60652.14511795344
Arg,220729_Poo_TruePooArg-wIS-Full_3.mzML,pos,Cytidine,46913.91589085624
Arg,220729_Poo_TruePooArg-wIS-Full_4.mzML,pos,Cytidine,47361.85172992828
Arg,220729_Poo_TruePooArg-wIS-Full_5.mzML,pos,Cytidine,29752.971442280817
Arg,220729_Poo_TruePooArg-wIS-Half_1.mzML,pos,Cytidine,35091.158937905144
Arg,220729_Poo_TruePooArg-wIS-Half_2.mzML,pos,Cytidine,41514.71922367514
Arg,220729_Poo_TruePooArg-wIS-Half_3.mzML,pos,Cytidine,31364.643584823032
Arg,220729_Poo_TruePooArg-wIS-Half_4.mzML,pos,Cytidine,13979.351759130637
Arg,220729_Poo_TruePooArg-wIS-Half_5.mzML,pos,Cytidine,9921.907140658559
Arg,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,pos,Cytidine,2606.906528676029
Arg,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,pos,Cytidine,6454.06687855211
Arg,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,pos,Cytidine,7662.6766690133645
Arg,220729_Smp_Arg-Deep-Eve-T10-A-wIS.mzML,pos,Cytidine,9281.04338517997
Arg,220729_Smp_Arg-Deep-Eve-T10-B-wIS.mzML,pos,Cytidine,5169.432471371991
Arg,220729_Smp_Arg-Deep-Eve-T10-C-wIS.mzML,pos,Cytidine,7392.9740651275515
Arg,220729_Smp_Arg-Deep-Eve-T26-A-wIS.mzML,pos,Cytidine,58826.59238195361
Arg,220729_Smp_Arg-Deep-Eve-T26-B-wIS.mzML,pos,Cytidine,48822.50315162745
Arg,220729_Smp_Arg-Deep-Eve-T26-C-wIS.mzML,pos,Cytidine,67250.1887843768
Arg,220729_Smp_Arg-Deep-Eve-T3-A-wIS.mzML,pos,Cytidine,6263.911346726172
Arg,220729_Smp_Arg-Deep-Eve-T3-B-wIS.mzML,pos,Cytidine,6365.349935963636
Arg,220729_Smp_Arg-Deep-Eve-T3-C-wIS.mzML,pos,Cytidine,6509.341596681963
Arg,220729_Smp_Arg-Deep-Eve-T73-A-wIS.mzML,pos,Cytidine,19281.232596979386
Arg,220729_Smp_Arg-Deep-Eve-T73-B-wIS.mzML,pos,Cytidine,75260.08907981687
Arg,220729_Smp_Arg-Deep-Eve-T73-C-wIS.mzML,pos,Cytidine,45706.322459110175
Arg,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,pos,Cytidine,3116.3508413192412
Arg,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,pos,Cytidine,3592.7741445713955
Arg,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,pos,Cytidine,4085.7412667094613
Arg,220729_Smp_Arg-Deep-Morn-T10-A-wIS.mzML,pos,Cytidine,1643.1277187147048
Arg,220729_Smp_Arg-Deep-Morn-T10-B-wIS.mzML,pos,Cytidine,7041.868577202977
Arg,220729_Smp_Arg-Deep-Morn-T10-C-wIS.mzML,pos,Cytidine,8002.525140895983
Arg,220729_Smp_Arg-Deep-Morn-T26-A-wIS.mzML,pos,Cytidine,53880.19819561537
Arg,220729_Smp_Arg-Deep-Morn-T26-B-wIS.mzML,pos,Cytidine,10506.437689484119
Arg,220729_Smp_Arg-Deep-Morn-T26-C-wIS.mzML,pos,Cytidine,22137.052407361305
Arg,220729_Smp_Arg-Deep-Morn-T3-A-wIS.mzML,pos,Cytidine,2381.1180769234934
Arg,220729_Smp_Arg-Deep-Morn-T3-B-wIS.mzML,pos,Cytidine,3308.888109217528
Arg,220729_Smp_Arg-Deep-Morn-T3-C-wIS.mzML,pos,Cytidine,6997.523105548744
Arg,220729_Smp_Arg-Deep-Morn-T73-A-wIS.mzML,pos,Cytidine,829.4067466456634
Arg,220729_Smp_Arg-Deep-Morn-T73-B-wIS.mzML,pos,Cytidine,1678.804570665676
Arg,220729_Smp_Arg-Deep-Morn-T73-C-wIS.mzML,pos,Cytidine,1766.8024800529774
Arg,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,pos,Cytidine,13429.857648623503
